(
(0.067000	 1.267447e+04)
(0.068000	 1.282517e+04)
(0.069000	 1.297107e+04)
(0.070000	 1.311207e+04)
(0.071000	 1.324809e+04)
(0.072000	 1.337909e+04)
(0.073000	 1.350502e+04)
(0.074000	 1.362587e+04)
(0.075000	 1.374164e+04)
(0.076000	 1.385237e+04)
(0.077000	 1.395808e+04)
(0.078000	 1.405884e+04)
(0.079000	 1.415472e+04)
(0.080000	 1.424580e+04)
(0.081000	 1.433220e+04)
(0.082000	 1.441402e+04)
(0.083000	 1.449139e+04)
(0.084000	 1.456444e+04)
(0.085000	 1.463332e+04)
(0.086000	 1.469819e+04)
(0.087000	 1.475919e+04)
(0.088000	 1.481650e+04)
(0.089000	 1.487029e+04)
(0.090000	 1.492072e+04)
(0.091000	 1.496797e+04)
(0.092000	 1.501223e+04)
(0.093000	 1.505366e+04)
(0.094000	 1.509244e+04)
(0.095000	 1.512875e+04)
(0.096000	 1.516275e+04)
(0.097000	 1.519463e+04)
(0.098000	 1.522454e+04)
(0.099000	 1.525265e+04)
(0.100000	 1.527911e+04)
(0.101000	 1.530407e+04)
(0.102000	 1.532768e+04)
(0.103000	 1.535009e+04)
(0.104000	 1.537141e+04)
(0.105000	 1.539177e+04)
(0.106000	 1.541131e+04)
(0.107000	 1.543011e+04)
(0.108000	 1.544830e+04)
(0.109000	 1.546596e+04)
(0.110000	 1.548318e+04)
(0.111000	 1.550004e+04)
(0.112000	 1.551662e+04)
(0.113000	 1.553299e+04)
(0.114000	 1.554920e+04)
(0.115000	 1.556530e+04)
(0.116000	 1.558134e+04)
(0.117000	 1.559736e+04)
(0.118000	 1.561340e+04)
(0.119000	 1.562947e+04)
(0.120000	 1.564560e+04)
(0.121000	 1.566181e+04)
(0.122000	 1.567811e+04)
(0.123000	 1.569450e+04)
(0.124000	 1.571098e+04)
(0.125000	 1.572756e+04)
(0.126000	 1.574423e+04)
(0.127000	 1.576097e+04)
(0.128000	 1.577779e+04)
(0.129000	 1.579466e+04)
(0.130000	 1.581157e+04)
(0.131000	 1.582851e+04)
(0.132000	 1.584544e+04)
(0.133000	 1.586236e+04)
(0.134000	 1.587924e+04)
(0.135000	 1.589607e+04)
(0.136000	 1.591281e+04)
(0.137000	 1.592945e+04)
(0.138000	 1.594597e+04)
(0.139000	 1.596234e+04)
(0.140000	 1.597855e+04)
(0.141000	 1.599458e+04)
(0.142000	 1.601040e+04)
(0.143000	 1.602601e+04)
(0.144000	 1.604139e+04)
(0.145000	 1.605651e+04)
(0.146000	 1.607139e+04)
(0.147000	 1.608599e+04)
(0.148000	 1.610032e+04)
(0.149000	 1.611436e+04)
(0.150000	 1.612812e+04)
(0.151000	 1.614158e+04)
(0.152000	 1.615476e+04)
(0.153000	 1.616765e+04)
(0.154000	 1.618025e+04)
(0.155000	 1.619257e+04)
(0.156000	 1.620462e+04)
(0.157000	 1.621640e+04)
(0.158000	 1.622792e+04)
(0.159000	 1.623920e+04)
(0.160000	 1.625025e+04)
(0.161000	 1.626109e+04)
(0.162000	 1.627172e+04)
(0.163000	 1.628217e+04)
(0.164000	 1.629245e+04)
(0.165000	 1.630257e+04)
(0.166000	 1.631257e+04)
(0.167000	 1.632245e+04)
(0.168000	 1.633224e+04)
(0.169000	 1.634194e+04)
(0.170000	 1.635159e+04)
(0.171000	 1.636120e+04)
(0.172000	 1.637078e+04)
(0.173000	 1.638035e+04)
(0.174000	 1.638993e+04)
(0.175000	 1.639954e+04)
(0.176000	 1.640917e+04)
(0.177000	 1.641885e+04)
(0.178000	 1.642859e+04)
(0.179000	 1.643840e+04)
(0.180000	 1.644828e+04)
(0.181000	 1.645824e+04)
(0.182000	 1.646828e+04)
(0.183000	 1.647841e+04)
(0.184000	 1.648862e+04)
(0.185000	 1.649891e+04)
(0.186000	 1.650929e+04)
(0.187000	 1.651974e+04)
(0.188000	 1.653025e+04)
(0.189000	 1.654083e+04)
(0.190000	 1.655145e+04)
(0.191000	 1.656211e+04)
(0.192000	 1.657280e+04)
(0.193000	 1.658349e+04)
(0.194000	 1.659417e+04)
(0.195000	 1.660483e+04)
(0.196000	 1.661544e+04)
(0.197000	 1.662599e+04)
(0.198000	 1.663646e+04)
(0.199000	 1.664682e+04)
(0.200000	 1.665705e+04)
(0.201000	 1.666714e+04)
(0.202000	 1.667707e+04)
(0.203000	 1.668680e+04)
(0.204000	 1.669632e+04)
(0.205000	 1.670561e+04)
(0.206000	 1.671465e+04)
(0.207000	 1.672342e+04)
(0.208000	 1.673191e+04)
(0.209000	 1.674008e+04)
(0.210000	 1.674794e+04)
(0.211000	 1.675545e+04)
(0.212000	 1.676261e+04)
(0.213000	 1.676941e+04)
(0.214000	 1.677583e+04)
(0.215000	 1.678187e+04)
(0.216000	 1.678751e+04)
(0.217000	 1.679275e+04)
(0.218000	 1.679759e+04)
(0.219000	 1.680202e+04)
(0.220000	 1.680604e+04)
(0.221000	 1.680966e+04)
(0.222000	 1.681286e+04)
(0.223000	 1.681567e+04)
(0.224000	 1.681808e+04)
(0.225000	 1.682009e+04)
(0.226000	 1.682172e+04)
(0.227000	 1.682298e+04)
(0.228000	 1.682388e+04)
(0.229000	 1.682442e+04)
(0.230000	 1.682462e+04)
(0.231000	 1.682450e+04)
(0.232000	 1.682407e+04)
(0.233000	 1.682334e+04)
(0.234000	 1.682233e+04)
(0.235000	 1.682106e+04)
(0.236000	 1.681953e+04)
(0.237000	 1.681777e+04)
(0.238000	 1.681579e+04)
(0.239000	 1.681361e+04)
(0.240000	 1.681123e+04)
(0.241000	 1.680868e+04)
(0.242000	 1.680597e+04)
(0.243000	 1.680311e+04)
(0.244000	 1.680010e+04)
(0.245000	 1.679696e+04)
(0.246000	 1.679370e+04)
(0.247000	 1.679032e+04)
(0.248000	 1.678682e+04)
(0.249000	 1.678321e+04)
(0.250000	 1.677949e+04)
(0.251000	 1.677565e+04)
(0.252000	 1.677168e+04)
(0.253000	 1.676759e+04)
(0.254000	 1.676336e+04)
(0.255000	 1.675898e+04)
(0.256000	 1.675443e+04)
(0.257000	 1.674969e+04)
(0.258000	 1.674475e+04)
(0.259000	 1.673958e+04)
(0.260000	 1.673415e+04)
(0.261000	 1.672843e+04)
(0.262000	 1.672240e+04)
(0.263000	 1.671602e+04)
(0.264000	 1.670924e+04)
(0.265000	 1.670204e+04)
(0.266000	 1.669436e+04)
(0.267000	 1.668617e+04)
(0.268000	 1.667741e+04)
(0.269000	 1.666805e+04)
(0.270000	 1.665802e+04)
(0.271000	 1.664728e+04)
(0.272000	 1.663576e+04)
(0.273000	 1.662343e+04)
(0.274000	 1.661022e+04)
(0.275000	 1.659607e+04)
(0.276000	 1.658092e+04)
(0.277000	 1.656473e+04)
(0.278000	 1.654743e+04)
(0.279000	 1.652896e+04)
(0.280000	 1.650927e+04)
(0.281000	 1.648830e+04)
(0.282000	 1.646599e+04)
(0.283000	 1.644228e+04)
(0.284000	 1.641714e+04)
(0.285000	 1.639049e+04)
(0.286000	 1.636230e+04)
(0.287000	 1.633251e+04)
(0.288000	 1.630107e+04)
(0.289000	 1.626795e+04)
(0.290000	 1.623311e+04)
(0.291000	 1.619649e+04)
(0.292000	 1.615807e+04)
(0.293000	 1.611781e+04)
(0.294000	 1.607568e+04)
(0.295000	 1.603166e+04)
(0.296000	 1.598571e+04)
(0.297000	 1.593783e+04)
(0.298000	 1.588798e+04)
(0.299000	 1.583616e+04)
(0.300000	 1.578236e+04)
(0.301000	 1.572655e+04)
(0.302000	 1.567572e+04)
(0.303000	 1.562756e+04)
(0.304000	 1.557579e+04)
(0.305000	 1.552038e+04)
(0.306000	 1.546128e+04)
(0.307000	 1.539849e+04)
(0.308000	 1.533198e+04)
(0.309000	 1.526173e+04)
(0.310000	 1.518776e+04)
(0.311000	 1.511004e+04)
(0.312000	 1.502861e+04)
(0.313000	 1.494346e+04)
(0.314000	 1.485461e+04)
(0.315000	 1.476211e+04)
(0.316000	 1.466597e+04)
(0.317000	 1.456625e+04)
(0.318000	 1.446299e+04)
(0.319000	 1.435624e+04)
(0.320000	 1.424606e+04)
(0.321000	 1.413252e+04)
(0.322000	 1.401570e+04)
(0.323000	 1.389567e+04)
(0.324000	 1.377251e+04)
(0.325000	 1.364633e+04)
(0.326000	 1.351721e+04)
(0.327000	 1.338526e+04)
(0.328000	 1.325058e+04)
(0.329000	 1.311329e+04)
(0.330000	 1.297350e+04)
(0.331000	 1.283134e+04)
(0.332000	 1.268692e+04)
(0.333000	 1.254038e+04)
(0.334000	 1.239185e+04)
(0.335000	 1.224146e+04)
(0.336000	 1.208935e+04)
(0.337000	 1.193565e+04)
(0.338000	 1.178052e+04)
(0.339000	 1.162409e+04)
(0.340000	 1.146651e+04)
(0.341000	 1.130791e+04)
(0.342000	 1.114845e+04)
(0.343000	 1.098828e+04)
(0.344000	 1.082753e+04)
(0.345000	 1.066634e+04)
(0.346000	 1.050487e+04)
(0.347000	 1.034326e+04)
(0.348000	 1.018163e+04)
(0.349000	 1.002014e+04)
(0.350000	 9.858907e+03)
(0.351000	 9.698073e+03)
(0.352000	 9.537763e+03)
(0.353000	 9.378104e+03)
(0.354000	 9.219217e+03)
(0.355000	 9.061220e+03)
(0.356000	 8.904226e+03)
(0.357000	 8.748345e+03)
(0.358000	 8.593682e+03)
(0.359000	 8.440336e+03)
(0.360000	 8.288402e+03)
(0.361000	 8.137970e+03)
(0.362000	 7.989126e+03)
(0.363000	 7.841948e+03)
(0.364000	 7.696511e+03)
(0.365000	 7.552883e+03)
(0.366000	 7.411128e+03)
(0.367000	 7.271304e+03)
(0.368000	 7.133462e+03)
(0.369000	 6.997650e+03)
(0.370000	 6.863910e+03)
(0.371000	 6.732276e+03)
(0.372000	 6.602780e+03)
(0.373000	 6.475448e+03)
(0.374000	 6.350301e+03)
(0.375000	 6.227352e+03)
(0.376000	 6.106614e+03)
(0.377000	 5.988092e+03)
(0.378000	 5.871788e+03)
(0.379000	 5.757699e+03)
(0.380000	 5.645818e+03)
(0.381000	 5.536133e+03)
(0.382000	 5.428630e+03)
(0.383000	 5.323292e+03)
(0.384000	 5.220095e+03)
(0.385000	 5.119016e+03)
(0.386000	 5.020026e+03)
(0.387000	 4.923097e+03)
(0.388000	 4.828194e+03)
(0.389000	 4.735283e+03)
(0.390000	 4.644329e+03)
(0.391000	 4.555292e+03)
(0.392000	 4.468133e+03)
(0.393000	 4.382811e+03)
(0.394000	 4.299284e+03)
(0.395000	 4.217509e+03)
(0.396000	 4.137445e+03)
(0.397000	 4.059047e+03)
(0.398000	 3.982272e+03)
(0.399000	 3.907077e+03)
(0.400000	 3.833420e+03)
(0.401000	 3.761258e+03)
(0.402000	 3.690550e+03)
(0.403000	 3.621255e+03)
(0.404000	 3.553333e+03)
(0.405000	 3.486747e+03)
(0.406000	 3.421459e+03)
(0.407000	 3.357433e+03)
(0.408000	 3.294636e+03)
(0.409000	 3.233035e+03)
(0.410000	 3.172598e+03)
(0.411000	 3.113298e+03)
(0.412000	 3.055106e+03)
(0.413000	 2.997997e+03)
(0.414000	 2.941948e+03)
(0.415000	 2.886936e+03)
(0.416000	 2.832942e+03)
(0.417000	 2.779948e+03)
(0.418000	 2.727936e+03)
(0.419000	 2.676893e+03)
(0.420000	 2.626805e+03)
(0.421000	 2.577661e+03)
(0.422000	 2.529451e+03)
(0.423000	 2.482167e+03)
(0.424000	 2.435802e+03)
(0.425000	 2.390349e+03)
(0.426000	 2.345806e+03)
(0.427000	 2.302167e+03)
(0.428000	 2.259430e+03)
(0.429000	 2.217593e+03)
(0.430000	 2.176657e+03)
(0.431000	 2.136620e+03)
(0.432000	 2.097523e+03)
(0.433000	 2.059452e+03)
(0.434000	 2.022481e+03)
(0.435000	 1.986668e+03)
(0.436000	 1.952058e+03)
(0.437000	 1.918685e+03)
(0.438000	 1.886571e+03)
(0.439000	 1.855730e+03)
(0.440000	 1.826168e+03)
(0.441000	 1.797883e+03)
(0.442000	 1.770869e+03)
(0.443000	 1.745115e+03)
(0.444000	 1.720604e+03)
(0.445000	 1.697318e+03)
(0.446000	 1.675235e+03)
(0.447000	 1.654330e+03)
(0.448000	 1.634576e+03)
(0.449000	 1.615947e+03)
(0.450000	 1.598413e+03)
(0.451000	 1.581945e+03)
(0.452000	 1.566513e+03)
(0.453000	 1.552084e+03)
(0.454000	 1.538628e+03)
(0.455000	 1.526114e+03)
(0.456000	 1.514508e+03)
(0.457000	 1.503780e+03)
(0.458000	 1.493898e+03)
(0.459000	 1.484828e+03)
(0.460000	 1.476540e+03)
(0.461000	 1.469000e+03)
(0.462000	 1.462176e+03)
(0.463000	 1.456037e+03)
(0.464000	 1.450550e+03)
(0.465000	 1.445682e+03)
(0.466000	 1.441401e+03)
(0.467000	 1.437674e+03)
(0.468000	 1.434470e+03)
(0.469000	 1.431757e+03)
(0.470000	 1.429501e+03)
(0.471000	 1.427670e+03)
(0.472000	 1.426234e+03)
(0.473000	 1.425160e+03)
(0.474000	 1.424417e+03)
(0.475000	 1.423975e+03)
(0.476000	 1.423801e+03)
(0.477000	 1.423868e+03)
(0.478000	 1.424145e+03)
(0.479000	 1.424605e+03)
(0.480000	 1.425218e+03)
(0.481000	 1.425959e+03)
(0.482000	 1.426803e+03)
(0.483000	 1.427723e+03)
(0.484000	 1.428697e+03)
(0.485000	 1.429703e+03)
(0.486000	 1.430720e+03)
(0.487000	 1.431729e+03)
(0.488000	 1.432712e+03)
(0.489000	 1.433652e+03)
(0.490000	 1.434535e+03)
(0.491000	 1.435348e+03)
(0.492000	 1.436079e+03)
(0.493000	 1.436719e+03)
(0.494000	 1.437261e+03)
(0.495000	 1.437696e+03)
(0.496000	 1.438022e+03)
(0.497000	 1.438235e+03)
(0.498000	 1.438334e+03)
(0.499000	 1.438318e+03)
(0.500000	 1.438190e+03)
(0.501000	 1.437953e+03)
(0.502000	 1.437610e+03)
(0.503000	 1.437168e+03)
(0.504000	 1.436634e+03)
(0.505000	 1.436015e+03)
(0.506000	 1.435320e+03)
(0.507000	 1.434558e+03)
(0.508000	 1.433741e+03)
(0.509000	 1.432879e+03)
(0.510000	 1.431983e+03)
(0.511000	 1.431066e+03)
(0.512000	 1.430138e+03)
(0.513000	 1.429213e+03)
(0.514000	 1.428302e+03)
(0.515000	 1.427417e+03)
(0.516000	 1.426570e+03)
(0.517000	 1.425773e+03)
(0.518000	 1.425036e+03)
(0.519000	 1.424369e+03)
(0.520000	 1.423783e+03)
(0.521000	 1.423286e+03)
(0.522000	 1.422887e+03)
(0.523000	 1.422593e+03)
(0.524000	 1.422410e+03)
(0.525000	 1.422344e+03)
(0.526000	 1.422400e+03)
(0.527000	 1.422581e+03)
(0.528000	 1.422889e+03)
(0.529000	 1.423325e+03)
(0.530000	 1.423890e+03)
(0.531000	 1.424583e+03)
(0.532000	 1.425401e+03)
(0.533000	 1.426342e+03)
(0.534000	 1.427402e+03)
(0.535000	 1.428574e+03)
(0.536000	 1.429853e+03)
(0.537000	 1.431232e+03)
(0.538000	 1.432703e+03)
(0.539000	 1.434256e+03)
(0.540000	 1.435882e+03)
(0.541000	 1.437571e+03)
(0.542000	 1.439312e+03)
(0.543000	 1.441092e+03)
(0.544000	 1.442901e+03)
(0.545000	 1.444725e+03)
(0.546000	 1.446552e+03)
(0.547000	 1.448369e+03)
(0.548000	 1.450163e+03)
(0.549000	 1.451921e+03)
(0.550000	 1.453630e+03)
(0.551000	 1.455277e+03)
(0.552000	 1.456850e+03)
(0.553000	 1.458338e+03)
(0.554000	 1.459727e+03)
(0.555000	 1.461008e+03)
(0.556000	 1.462170e+03)
(0.557000	 1.463204e+03)
(0.558000	 1.464100e+03)
(0.559000	 1.464851e+03)
(0.560000	 1.465451e+03)
(0.561000	 1.465893e+03)
(0.562000	 1.466172e+03)
(0.563000	 1.466286e+03)
(0.564000	 1.466232e+03)
(0.565000	 1.466008e+03)
(0.566000	 1.465615e+03)
(0.567000	 1.465055e+03)
(0.568000	 1.464329e+03)
(0.569000	 1.463442e+03)
(0.570000	 1.462400e+03)
(0.571000	 1.461207e+03)
(0.572000	 1.459873e+03)
(0.573000	 1.458407e+03)
(0.574000	 1.456817e+03)
(0.575000	 1.455115e+03)
(0.576000	 1.453314e+03)
(0.577000	 1.451426e+03)
(0.578000	 1.449464e+03)
(0.579000	 1.447445e+03)
(0.580000	 1.445381e+03)
(0.581000	 1.443291e+03)
(0.582000	 1.441190e+03)
(0.583000	 1.439093e+03)
(0.584000	 1.437020e+03)
(0.585000	 1.434985e+03)
(0.586000	 1.433007e+03)
(0.587000	 1.431103e+03)
(0.588000	 1.429288e+03)
(0.589000	 1.427579e+03)
(0.590000	 1.425993e+03)
(0.591000	 1.424543e+03)
(0.592000	 1.423246e+03)
(0.593000	 1.422114e+03)
(0.594000	 1.421161e+03)
(0.595000	 1.420398e+03)
(0.596000	 1.419837e+03)
(0.597000	 1.419486e+03)
(0.598000	 1.419355e+03)
(0.599000	 1.419449e+03)
(0.600000	 1.419776e+03)
(0.601000	 1.420339e+03)
(0.602000	 1.421140e+03)
(0.603000	 1.422182e+03)
(0.604000	 1.423462e+03)
(0.605000	 1.424981e+03)
(0.606000	 1.426733e+03)
(0.607000	 1.428715e+03)
(0.608000	 1.430919e+03)
(0.609000	 1.433336e+03)
(0.610000	 1.435958e+03)
(0.611000	 1.438773e+03)
(0.612000	 1.441768e+03)
(0.613000	 1.444929e+03)
(0.614000	 1.448241e+03)
(0.615000	 1.451687e+03)
(0.616000	 1.455249e+03)
(0.617000	 1.458910e+03)
(0.618000	 1.462648e+03)
(0.619000	 1.466133e+03)
(0.620000	 1.469609e+03)
(0.621000	 1.473137e+03)
(0.622000	 1.476696e+03)
(0.623000	 1.480265e+03)
(0.624000	 1.483822e+03)
(0.625000	 1.487345e+03)
(0.626000	 1.490811e+03)
(0.627000	 1.494197e+03)
(0.628000	 1.497482e+03)
(0.629000	 1.500642e+03)
(0.630000	 1.503657e+03)
(0.631000	 1.506503e+03)
(0.632000	 1.509160e+03)
(0.633000	 1.511608e+03)
(0.634000	 1.513826e+03)
(0.635000	 1.515795e+03)
(0.636000	 1.517498e+03)
(0.637000	 1.518917e+03)
(0.638000	 1.520036e+03)
(0.639000	 1.520841e+03)
(0.640000	 1.521319e+03)
(0.641000	 1.521457e+03)
(0.642000	 1.521245e+03)
(0.643000	 1.520674e+03)
(0.644000	 1.519738e+03)
(0.645000	 1.518430e+03)
(0.646000	 1.516747e+03)
(0.647000	 1.514687e+03)
(0.648000	 1.512249e+03)
(0.649000	 1.509435e+03)
(0.650000	 1.506249e+03)
(0.651000	 1.502696e+03)
(0.652000	 1.498783e+03)
(0.653000	 1.494519e+03)
(0.654000	 1.489914e+03)
(0.655000	 1.484981e+03)
(0.656000	 1.479734e+03)
(0.657000	 1.474189e+03)
(0.658000	 1.468362e+03)
(0.659000	 1.462273e+03)
(0.660000	 1.455943e+03)
(0.661000	 1.449400e+03)
(0.662000	 1.442674e+03)
(0.663000	 1.435793e+03)
(0.664000	 1.428787e+03)
(0.665000	 1.421687e+03)
(0.666000	 1.414523e+03)
(0.667000	 1.407324e+03)
(0.668000	 1.400123e+03)
(0.669000	 1.392948e+03)
(0.670000	 1.385828e+03)
(0.671000	 1.378795e+03)
(0.672000	 1.371875e+03)
(0.673000	 1.365096e+03)
(0.674000	 1.358487e+03)
(0.675000	 1.352073e+03)
(0.676000	 1.345879e+03)
(0.677000	 1.339929e+03)
(0.678000	 1.334246e+03)
(0.679000	 1.328852e+03)
(0.680000	 1.323766e+03)
(0.681000	 1.319007e+03)
(0.682000	 1.314593e+03)
(0.683000	 1.310538e+03)
(0.684000	 1.306857e+03)
(0.685000	 1.303561e+03)
(0.686000	 1.300662e+03)
(0.687000	 1.298167e+03)
(0.688000	 1.296083e+03)
(0.689000	 1.294415e+03)
(0.690000	 1.293167e+03)
(0.691000	 1.292340e+03)
(0.692000	 1.291933e+03)
(0.693000	 1.291944e+03)
(0.694000	 1.292369e+03)
(0.695000	 1.293201e+03)
(0.696000	 1.294433e+03)
(0.697000	 1.296056e+03)
(0.698000	 1.298059e+03)
(0.699000	 1.300429e+03)
(0.700000	 1.303152e+03)
(0.701000	 1.306212e+03)
(0.702000	 1.309594e+03)
(0.703000	 1.313278e+03)
(0.704000	 1.317245e+03)
(0.705000	 1.321475e+03)
(0.706000	 1.325947e+03)
(0.707000	 1.330638e+03)
(0.708000	 1.335527e+03)
(0.709000	 1.340590e+03)
(0.710000	 1.345805e+03)
(0.711000	 1.351148e+03)
(0.712000	 1.356595e+03)
(0.713000	 1.362124e+03)
(0.714000	 1.367711e+03)
(0.715000	 1.373333e+03)
(0.716000	 1.378968e+03)
(0.717000	 1.384594e+03)
(0.718000	 1.390189e+03)
(0.719000	 1.395733e+03)
(0.720000	 1.401207e+03)
(0.721000	 1.406591e+03)
(0.722000	 1.411868e+03)
(0.723000	 1.417022e+03)
(0.724000	 1.422038e+03)
(0.725000	 1.426901e+03)
(0.726000	 1.431601e+03)
(0.727000	 1.436125e+03)
(0.728000	 1.440464e+03)
(0.729000	 1.444612e+03)
(0.730000	 1.448561e+03)
(0.731000	 1.452308e+03)
(0.732000	 1.455850e+03)
(0.733000	 1.459186e+03)
(0.734000	 1.462316e+03)
(0.735000	 1.465244e+03)
(0.736000	 1.467972e+03)
(0.737000	 1.470506e+03)
(0.738000	 1.472853e+03)
(0.739000	 1.475022e+03)
(0.740000	 1.477022e+03)
(0.741000	 1.478865e+03)
(0.742000	 1.480562e+03)
(0.743000	 1.482127e+03)
(0.744000	 1.483575e+03)
(0.745000	 1.484920e+03)
(0.746000	 1.486179e+03)
(0.747000	 1.487368e+03)
(0.748000	 1.488505e+03)
(0.749000	 1.489606e+03)
(0.750000	 1.490691e+03)
(0.751000	 1.491776e+03)
(0.752000	 1.492881e+03)
(0.753000	 1.494022e+03)
(0.754000	 1.495218e+03)
(0.755000	 1.496485e+03)
(0.756000	 1.497842e+03)
(0.757000	 1.499303e+03)
(0.758000	 1.500886e+03)
(0.759000	 1.502604e+03)
(0.760000	 1.504472e+03)
(0.761000	 1.506502e+03)
(0.762000	 1.508708e+03)
(0.763000	 1.511099e+03)
(0.764000	 1.513686e+03)
(0.765000	 1.516477e+03)
(0.766000	 1.519479e+03)
(0.767000	 1.522699e+03)
(0.768000	 1.526141e+03)
(0.769000	 1.529809e+03)
(0.770000	 1.533704e+03)
(0.771000	 1.537828e+03)
(0.772000	 1.542178e+03)
(0.773000	 1.546755e+03)
(0.774000	 1.551553e+03)
(0.775000	 1.556569e+03)
(0.776000	 1.561796e+03)
(0.777000	 1.567227e+03)
(0.778000	 1.572855e+03)
(0.779000	 1.578669e+03)
(0.780000	 1.584659e+03)
(0.781000	 1.590813e+03)
(0.782000	 1.597120e+03)
(0.783000	 1.603566e+03)
(0.784000	 1.610136e+03)
(0.785000	 1.616817e+03)
(0.786000	 1.623593e+03)
(0.787000	 1.630448e+03)
(0.788000	 1.637366e+03)
(0.789000	 1.644331e+03)
(0.790000	 1.651325e+03)
(0.791000	 1.658332e+03)
(0.792000	 1.665334e+03)
(0.793000	 1.672316e+03)
(0.794000	 1.679260e+03)
(0.795000	 1.686149e+03)
(0.796000	 1.692969e+03)
(0.797000	 1.699702e+03)
(0.798000	 1.706335e+03)
(0.799000	 1.712852e+03)
(0.800000	 1.719241e+03)
(0.801000	 1.725487e+03)
(0.802000	 1.731580e+03)
(0.803000	 1.737508e+03)
(0.804000	 1.743261e+03)
(0.805000	 1.748831e+03)
(0.806000	 1.754210e+03)
(0.807000	 1.759392e+03)
(0.808000	 1.764372e+03)
(0.809000	 1.769147e+03)
(0.810000	 1.773714e+03)
(0.811000	 1.778072e+03)
(0.812000	 1.782223e+03)
(0.813000	 1.786168e+03)
(0.814000	 1.789912e+03)
(0.815000	 1.793458e+03)
(0.816000	 1.796815e+03)
(0.817000	 1.799989e+03)
(0.818000	 1.802990e+03)
(0.819000	 1.805830e+03)
(0.820000	 1.808518e+03)
(0.821000	 1.811070e+03)
(0.822000	 1.813498e+03)
(0.823000	 1.815818e+03)
(0.824000	 1.818046e+03)
(0.825000	 1.820199e+03)
(0.826000	 1.822295e+03)
(0.827000	 1.824351e+03)
(0.828000	 1.826387e+03)
(0.829000	 1.828421e+03)
(0.830000	 1.830472e+03)
(0.831000	 1.832560e+03)
(0.832000	 1.834703e+03)
(0.833000	 1.836920e+03)
(0.834000	 1.839230e+03)
(0.835000	 1.841650e+03)
(0.836000	 1.844197e+03)
(0.837000	 1.846888e+03)
(0.838000	 1.849738e+03)
(0.839000	 1.852762e+03)
(0.840000	 1.855972e+03)
(0.841000	 1.859381e+03)
(0.842000	 1.862999e+03)
(0.843000	 1.866835e+03)
(0.844000	 1.870897e+03)
(0.845000	 1.875191e+03)
(0.846000	 1.879722e+03)
(0.847000	 1.884491e+03)
(0.848000	 1.889501e+03)
(0.849000	 1.894750e+03)
(0.850000	 1.900237e+03)
(0.851000	 1.905957e+03)
(0.852000	 1.911906e+03)
(0.853000	 1.918076e+03)
(0.854000	 1.924458e+03)
(0.855000	 1.931044e+03)
(0.856000	 1.937821e+03)
(0.857000	 1.944778e+03)
(0.858000	 1.951901e+03)
(0.859000	 1.959175e+03)
(0.860000	 1.966584e+03)
(0.861000	 1.974114e+03)
(0.862000	 1.981747e+03)
(0.863000	 1.989465e+03)
(0.864000	 1.997251e+03)
(0.865000	 2.005088e+03)
(0.866000	 2.012958e+03)
(0.867000	 2.020842e+03)
(0.868000	 2.028724e+03)
(0.869000	 2.036586e+03)
(0.870000	 2.044411e+03)
(0.871000	 2.052185e+03)
(0.872000	 2.059891e+03)
(0.873000	 2.067515e+03)
